sodium bicarbonate	0.48839709162712097 -0.6034245491027832 -0.00945628434419632 -4.71992301940918 -0.3489556610584259 -0.08718335628509521 -0.24464446306228638 -0.08423268795013428 -0.2524501383304596 -0.7382743954658508 -4.770125389099121 -2.174264907836914 -0.9139851331710815 -1.8064517974853516 0.25766903162002563 -1.9971164464950562 -0.08364233374595642 0.9037441611289978 3.831207036972046 -0.08163151144981384 -2.0046825408935547 -0.26722192764282227 1.587068796157837 0.8720736503601074 0.08725476264953613 -0.738265872001648 1.8405802249908447 0.130650132894516 -1.2816295623779297 -2.190284252166748 -0.40852898359298706 0.06380857527256012 -3.471780776977539 0.7878171801567078 -0.9693450331687927 1.823865294456482 -1.6474828720092773 -0.031610503792762756 -0.021488748490810394 0.861177384853363 0.31896868348121643 0.05868111550807953 4.324623107910156 -1.213702917098999 -0.5608331561088562 2.6243515014648438 -0.36720773577690125 -0.8345154523849487 0.11344140768051147 -2.094251871109009 -0.9097104668617249 -1.3293253183364868 0.2655656635761261 -1.7964380979537964 -0.03798956423997879 0.02092224359512329 1.0019478797912598 3.1183292865753174 5.385378837585449 0.5724393129348755 -0.2420758306980133 -1.794205665588379 -3.6872313022613525 -2.3706138134002686 -1.3033136129379272 -7.81521463394165 -0.0072765350341796875 0.7057439684867859 -0.5608794689178467 -0.025939345359802246 -2.8495211601257324 -1.992477297782898 -1.774949550628662 1.6236016750335693 0.6667826175689697 1.769579529762268 0.931165337562561 0.8434458374977112 -0.1950714886188507 -2.1879358291625977 -2.768768072128296 1.7135708332061768 2.7793383598327637 0.9512356519699097 6.8871049880981445 0.21607568860054016 -1.2527905702590942 -2.010420560836792 -0.4935307502746582 1.508378505706787 -0.03980189561843872 0.9040523767471313 -1.8555114269256592 0.46738994121551514 -4.031111717224121 0.7065040469169617 -0.05333209037780762 2.2199552059173584 -2.7970526218414307 -0.5801344513893127
solifenacin	8.017646789550781 -2.959895372390747 -4.689747333526611 1.2739081382751465 -1.3196063041687012 -0.7237198948860168 -0.6464242935180664 3.982595920562744 -1.139626145362854 -3.2776732444763184 -3.5249431133270264 -4.868938446044922 0.9587587118148804 -4.854217529296875 -0.8918502330780029 -3.7407002449035645 0.571226954460144 1.102773666381836 1.8318440914154053 8.60048770904541 -3.0630905628204346 -3.7120256423950195 7.689898490905762 0.5692543983459473 -0.837639570236206 0.7373316287994385 2.9927635192871094 -2.7656190395355225 -2.983161449432373 0.03638182580471039 -8.274763107299805 0.5059758424758911 1.344245433807373 -3.520577907562256 3.3980393409729004 4.536705017089844 -1.9280009269714355 -1.0108710527420044 -0.3559485375881195 -0.7757271528244019 6.784151077270508 -0.4146191477775574 -0.5359590649604797 0.8836835622787476 -6.131653785705566 5.334404468536377 -1.6423583030700684 0.44521328806877136 2.2142648696899414 -4.438257694244385 -1.1659629344940186 1.7354710102081299 0.1349298357963562 1.0430103540420532 -2.947862386703491 -0.7145618200302124 -1.050763726234436 3.954108476638794 5.626131534576416 -4.2230024337768555 -5.004944801330566 -7.657168865203857 -5.550547122955322 -0.2720355689525604 -1.936550259590149 -14.27535629272461 -4.745995044708252 -0.5113543272018433 2.609347105026245 3.5724878311157227 -2.235804557800293 0.9110676050186157 -7.119673252105713 0.8193631172180176 -3.313547372817993 10.356058120727539 1.7066562175750732 1.7823374271392822 1.516908049583435 -0.41021549701690674 0.9771616458892822 4.422533988952637 0.8223340511322021 1.236486554145813 8.462173461914062 2.1912946701049805 1.6681783199310303 2.0272409915924072 -1.7931632995605469 2.1169633865356445 1.0042802095413208 0.7521913647651672 -3.362419366836548 -1.2754017114639282 -10.490119934082031 1.2449805736541748 0.882580041885376 0.46674397587776184 -3.770357131958008 3.279266357421875
irinotecan	7.83402681350708 -4.068032741546631 -7.529689788818359 2.0584938526153564 -0.6160628795623779 -0.6470690369606018 -0.6228262782096863 2.66078782081604 -1.0419573783874512 -4.461297035217285 -1.584327220916748 -8.351944923400879 1.906889796257019 -2.4553802013397217 1.0661847591400146 -4.023906707763672 -0.5604536533355713 2.199563503265381 0.7530941963195801 6.400607585906982 -3.694324493408203 -2.261972188949585 7.8744893074035645 -2.086668014526367 -0.021382898092269897 0.7044333815574646 3.8296403884887695 -1.7557767629623413 -4.226104736328125 0.9100944399833679 -5.706203937530518 -0.5040997266769409 -0.5198423266410828 -9.562714576721191 1.6463918685913086 4.961639404296875 -3.806013822555542 -2.5709986686706543 1.1169840097427368 0.8762791156768799 9.867801666259766 -1.0339710712432861 1.1921885013580322 0.45833903551101685 -4.875605583190918 4.68964958190918 -0.6551675796508789 -0.9948770403862 2.4863927364349365 -4.093555927276611 -0.8388243913650513 1.8694572448730469 -0.5396305918693542 0.893424928188324 -3.4108779430389404 0.8953353762626648 -0.8689281940460205 6.821117401123047 4.727859973907471 -8.097089767456055 -3.750079870223999 -6.1646833419799805 -7.0450615882873535 -5.288477897644043 -1.949571132659912 -12.46966552734375 -3.604743242263794 1.0127477645874023 0.775933027267456 2.638503313064575 -1.3212060928344727 -1.342424988746643 -6.098205089569092 -1.1430670022964478 -4.4175190925598145 8.79874324798584 -1.6585952043533325 2.1087470054626465 -0.7977854013442993 -0.6245768666267395 0.49231794476509094 5.669777870178223 2.874638080596924 1.7881484031677246 5.4876885414123535 1.1912800073623657 -2.2106857299804688 1.5882151126861572 -1.0400023460388184 0.8524960875511169 0.8595577478408813 -0.8219205737113953 -6.922159194946289 -1.0784342288970947 -9.674947738647461 0.26793327927589417 -1.0484709739685059 -2.486797571182251 -2.475630760192871 0.895501434803009
stavudine	5.930293083190918 -1.3380086421966553 -4.14845609664917 -0.07626637816429138 -1.6031758785247803 -0.04612469673156738 -0.8302431106567383 1.3191335201263428 -0.44683459401130676 -4.900310516357422 -6.696304798126221 -6.221120834350586 1.0426445007324219 -3.1489510536193848 0.9552410244941711 -5.690997123718262 -0.3999197781085968 1.5774695873260498 6.692737579345703 5.6111321449279785 -4.771617412567139 -1.4883464574813843 5.561920642852783 0.8269930481910706 0.06328395009040833 -0.8588654398918152 3.037569284439087 -0.43856918811798096 -2.5745339393615723 -0.3651095926761627 -3.8864405155181885 0.2751026451587677 -1.951814889907837 -0.33597132563591003 0.9510071277618408 3.0671544075012207 -3.567531108856201 -2.6732003688812256 1.2435691356658936 -0.0012316703796386719 4.259109020233154 0.09550323337316513 4.005643844604492 -1.5989724397659302 -2.518716812133789 6.427230358123779 -0.08860676735639572 0.0040705204010009766 1.3754135370254517 -5.615724086761475 -0.7599037289619446 1.686017394065857 0.37969982624053955 -1.7494975328445435 -2.5254311561584473 0.9879940748214722 -0.822769284248352 4.274276256561279 5.0694990158081055 -2.924497365951538 -0.7893553972244263 -4.132411479949951 -4.744996070861816 -3.438547372817993 -1.4845905303955078 -12.506641387939453 -4.247511863708496 1.221031904220581 -0.23650392889976501 3.4023690223693848 -1.2961909770965576 -0.797592043876648 -3.507822036743164 -1.5061018466949463 -4.084381103515625 5.9257636070251465 -1.0651705265045166 2.8292016983032227 -0.9698750972747803 -0.4926956295967102 0.05678224563598633 3.143686056137085 2.412264347076416 1.9853910207748413 5.59678840637207 -0.5560930967330933 -2.205994129180908 1.378906488418579 -0.7444064617156982 1.2643182277679443 1.07621169090271 -0.3461973965167999 -5.939245223999023 -0.3003450632095337 -8.29510498046875 0.6636039018630981 -0.07986930012702942 -1.102417230606079 -2.149522066116333 0.9052958488464355
streptozocin	4.139927387237549 -1.153352975845337 -1.2604918479919434 -0.9104412794113159 -0.5857075452804565 5.495722770690918 -1.7228418588638306 0.4964211881160736 1.150241732597351 -5.219445705413818 -8.77890396118164 -2.533313512802124 0.26943808794021606 -2.8033714294433594 -0.03977769613265991 -1.5682687759399414 -0.9388148188591003 0.9766064882278442 6.757518768310547 4.662456035614014 -3.0477793216705322 -2.042905807495117 3.068685531616211 0.37528496980667114 0.2285880148410797 -0.4825163185596466 0.7588385343551636 0.3100311756134033 -2.926204204559326 -0.04437176138162613 -3.035559892654419 0.3415236473083496 -1.8430293798446655 1.3381495475769043 2.690901517868042 2.311950922012329 -1.5536930561065674 -2.670473337173462 1.0428193807601929 0.10563880205154419 -0.2087361216545105 -0.0844842940568924 4.506207466125488 1.3702995777130127 -1.9330641031265259 6.395721435546875 -1.3552440404891968 0.9376709461212158 0.8276567459106445 -3.147944927215576 -0.8025580644607544 -0.17757582664489746 1.2322689294815063 -1.2822625637054443 -2.4269495010375977 0.005767703056335449 0.7680740356445312 6.023439884185791 5.660604000091553 -3.168787956237793 -2.037877082824707 -7.169827938079834 -3.4649460315704346 -2.3336734771728516 -0.025390446186065674 -14.845420837402344 -8.811248779296875 1.511610746383667 -0.5623140931129456 5.0991010665893555 -2.0915284156799316 -1.9901058673858643 -5.578805923461914 -0.4636651277542114 -3.8995521068573 6.743831157684326 -0.9574503898620605 2.578871011734009 -0.6883779168128967 -0.40497827529907227 -2.032291889190674 5.814389228820801 2.1530232429504395 0.9213681817054749 10.110295295715332 1.8568129539489746 -1.4917097091674805 0.15749084949493408 -0.4804694950580597 2.5809450149536133 -0.6334837675094604 0.7299450039863586 -3.7871060371398926 0.25495150685310364 -8.568313598632812 1.3068833351135254 -1.1036299467086792 -0.2706301808357239 -4.928403377532959 -0.20024895668029785
sulfamethizole	8.534093856811523 -5.100851058959961 -9.474164962768555 1.0770976543426514 0.19112837314605713 0.844773530960083 -0.8318716883659363 1.6402435302734375 0.272889643907547 -4.814377784729004 -5.088832378387451 -5.2236223220825195 3.0218122005462646 0.03377578780055046 -0.9684442281723022 -5.885252952575684 -1.7204787731170654 1.1017898321151733 3.874685049057007 6.493106365203857 -3.3410274982452393 -3.844665288925171 8.83337688446045 1.8872668743133545 -1.8471758365631104 0.8283094763755798 3.579073905944824 -1.4665887355804443 -4.499652862548828 0.05986899137496948 -8.714333534240723 0.3429090976715088 -1.9740921258926392 -3.1211180686950684 3.0474119186401367 6.02008581161499 -3.0049500465393066 -2.329613447189331 0.6975348591804504 -0.9155600666999817 6.223276138305664 -0.49133697152137756 0.8826550841331482 1.2341063022613525 -6.3358473777771 5.4923553466796875 -1.3084709644317627 -0.6744528412818909 1.6932365894317627 -7.716677188873291 -0.7153527736663818 1.465375304222107 0.14174297451972961 -0.039101388305425644 -2.746325969696045 1.0785493850708008 -0.815763533115387 4.586376667022705 2.1311895847320557 -4.052777290344238 -3.5356826782226562 -2.07277250289917 -3.085991621017456 -3.2543118000030518 -1.5485255718231201 -11.186259269714355 -5.391219139099121 1.107346534729004 -0.1423364281654358 2.844944477081299 -1.4009661674499512 -0.8314298987388611 -0.5260893106460571 -1.5016858577728271 -3.030813217163086 1.2365397214889526 -1.0635250806808472 2.3914060592651367 -0.9743844866752625 -0.4434312880039215 -0.16951346397399902 5.839278697967529 1.993696928024292 2.112874984741211 6.045346736907959 -0.3078072667121887 -2.264089584350586 1.4250702857971191 -0.7524903416633606 1.392622947692871 1.2275525331497192 -0.4508345425128937 -4.89499044418335 -0.22573532164096832 -6.391700267791748 0.5072228312492371 -0.10160200297832489 -1.8110086917877197 -3.5603463649749756 0.745456874370575
sulfamethoxazole	7.430746078491211 -2.838909387588501 -9.475709915161133 1.263239860534668 0.3036283850669861 0.4142412841320038 -1.3133001327514648 1.7855658531188965 -0.020337454974651337 -4.478206157684326 -5.270933628082275 -5.103488445281982 0.543567955493927 -3.1979541778564453 -0.8989012837409973 -6.161618709564209 -0.05743873119354248 1.0949487686157227 4.519113540649414 7.197197914123535 -3.735818386077881 -4.826629638671875 7.117465496063232 1.0668153762817383 -0.9563262462615967 0.7246009111404419 2.4482760429382324 -0.5744476914405823 -3.729104995727539 0.056613631546497345 -6.795352935791016 0.43517136573791504 -0.30513903498649597 -2.677043914794922 3.3158490657806396 5.980836868286133 -2.7257297039031982 -1.4042972326278687 0.10618115216493607 -0.8074826598167419 5.741963863372803 -0.37569910287857056 1.0065226554870605 0.9367151260375977 -4.865155220031738 6.23052978515625 -1.2721141576766968 -0.889162540435791 1.4858779907226562 -6.9673752784729 -0.6718115210533142 1.6887900829315186 0.24040836095809937 -1.186798095703125 -2.4971096515655518 1.0386221408843994 -0.7860543727874756 5.541906356811523 2.1337175369262695 -3.025758743286133 -1.7768104076385498 -1.4864871501922607 -3.765390634536743 -3.343517780303955 -1.447863221168518 -10.608531951904297 -4.473149299621582 1.2146703004837036 -0.20623695850372314 3.7350900173187256 -1.3897264003753662 -0.7919164896011353 -0.2118382304906845 -1.5337600708007812 -4.006857872009277 1.741605520248413 -1.0645692348480225 2.0729212760925293 -0.9848556518554688 -0.4243553876876831 -0.20718157291412354 5.294742584228516 2.5562939643859863 2.1256630420684814 5.140090465545654 -0.6774178147315979 -2.289759397506714 1.5796931982040405 -0.7303204536437988 0.916724681854248 1.1061835289001465 -0.22445707023143768 -3.6223788261413574 -0.30102843046188354 -7.171185493469238 0.5297048687934875 0.04637141153216362 -1.239986538887024 -2.4389185905456543 0.9110239148139954
folic acid	8.887459754943848 -4.329359531402588 -6.015796184539795 0.8134168386459351 -0.22158721089363098 0.14958029985427856 -1.2306194305419922 2.543808937072754 0.1051321029663086 -5.059919834136963 -5.134433269500732 -5.465572357177734 0.6533742547035217 -2.896773099899292 -0.9457273483276367 -5.916540622711182 -1.201310634613037 1.0609947443008423 4.604796409606934 5.480860233306885 -3.697120189666748 -4.182676315307617 8.300420761108398 1.4325768947601318 -0.515999436378479 0.7252707481384277 3.827676296234131 -2.6960301399230957 -4.340673446655273 0.056708160787820816 -6.782200813293457 0.5924030542373657 -1.2514560222625732 -1.5100476741790771 3.387188673019409 5.795409679412842 -1.4061657190322876 -2.689223527908325 0.7002274990081787 -0.8415752649307251 4.2097697257995605 -0.4539230465888977 1.8209774494171143 1.1102707386016846 -5.20504903793335 6.84564733505249 -1.7898343801498413 0.3937990069389343 2.103424549102783 -7.841123580932617 -0.743719220161438 0.33599162101745605 0.08422864973545074 0.5742717981338501 -2.633021116256714 0.8361733555793762 -0.8955626487731934 6.576572895050049 3.913686513900757 -6.004587173461914 -5.704986095428467 -5.404818058013916 -4.257462978363037 -3.271914005279541 -1.7491703033447266 -13.283982276916504 -6.170413494110107 0.8886069059371948 -0.6956596374511719 3.633777141571045 -1.2471394538879395 -0.9818198680877686 -4.427580833435059 -0.5147474408149719 -2.400891065597534 4.310120582580566 -1.0242445468902588 2.103982448577881 -1.0099685192108154 -0.40748628973960876 -1.8791273832321167 7.127110958099365 2.236607074737549 1.892449140548706 8.317152976989746 -0.02776944637298584 -1.851078987121582 1.1235462427139282 -0.9822205901145935 2.3228464126586914 -0.7924302816390991 -0.7771127223968506 -6.355683326721191 0.8860849738121033 -9.76652717590332 2.4348602294921875 0.20837676525115967 -1.9482213258743286 -5.922019958496094 -0.9923754334449768
sulfasalazine	5.526157379150391 -3.2478036880493164 -6.940123558044434 2.2489945888519287 -1.151780605316162 -0.745903491973877 -0.6987512111663818 3.8389554023742676 -1.11150324344635 -3.57958722114563 -2.9751009941101074 -6.997720718383789 1.205554723739624 -2.954193353652954 -0.8967326283454895 -4.542667865753174 0.6644565463066101 1.1751586198806763 2.2152884006500244 6.26286506652832 -3.1588375568389893 -2.412478446960449 6.9994330406188965 1.023059368133545 -0.2844775319099426 0.7643219232559204 3.2088208198547363 -2.7937850952148438 -2.839125871658325 0.037618622183799744 -5.111651420593262 0.31462883949279785 1.4272911548614502 -6.597601890563965 2.769455671310425 4.915839672088623 -2.168795347213745 -0.8458799719810486 -0.2917092442512512 -0.7859371304512024 6.046716690063477 -0.6693861484527588 -0.5047683715820312 0.9020615220069885 -4.783642292022705 4.690174579620361 -0.4420678913593292 -0.027991831302642822 2.0001649856567383 -5.11614465713501 -0.8533763885498047 3.148571014404297 0.6757750511169434 1.5646770000457764 -2.3536293506622314 0.6493988037109375 -0.9464327096939087 7.244353294372559 2.9674627780914307 -7.1509904861450195 -8.109719276428223 -6.4085612297058105 -4.897224426269531 -0.49228566884994507 -0.9461163878440857 -11.829879760742188 -7.927844524383545 1.2436951398849487 0.5254517197608948 4.439150333404541 -1.3127694129943848 0.2554071247577667 -3.731644868850708 -1.203150987625122 -3.5971498489379883 3.870572090148926 -0.8337233066558838 1.3354251384735107 0.13615965843200684 -0.36413079500198364 -0.7634406089782715 6.727819442749023 1.4928979873657227 0.9266610741615295 6.954484939575195 1.2413266897201538 -1.3653284311294556 1.230224847793579 -0.7646101713180542 2.5193588733673096 0.6717481017112732 0.9101603031158447 -2.9541006088256836 -0.28007790446281433 -10.130298614501953 1.054289698600769 0.942979633808136 0.8417723774909973 -5.048874855041504 2.4475162029266357
sulfoxone	7.207867622375488 -3.343289375305176 -6.7894392013549805 1.1485410928726196 -1.4046151638031006 -0.7704204320907593 -0.6653243899345398 2.040743350982666 -1.0718300342559814 -4.263749122619629 -4.358048915863037 -6.2375288009643555 1.3139967918395996 -2.965480327606201 -0.9179850816726685 -5.674437999725342 -0.12829339504241943 1.0556604862213135 4.00303316116333 5.603702068328857 -3.416958808898926 -2.2265312671661377 7.0677008628845215 1.4718598127365112 -1.3494678735733032 0.8069173693656921 3.08815860748291 -2.3632185459136963 -3.513190507888794 0.04344094917178154 -4.9974045753479 0.3879648447036743 1.3572369813919067 -2.8027267456054688 2.3321380615234375 4.427093029022217 -2.811560869216919 -1.435778260231018 -0.26316994428634644 -0.8734707236289978 4.922397613525391 -0.769130527973175 0.9490463733673096 0.8632469177246094 -4.688866138458252 4.798673629760742 -1.2804973125457764 -0.7640093564987183 1.2372041940689087 -5.954934597015381 -0.32681405544281006 2.7186312675476074 -0.7019631266593933 0.8126795291900635 -2.5736145973205566 0.9199666976928711 0.7165102362632751 8.286356925964355 3.097242832183838 -6.437358856201172 -7.071925640106201 -4.337244987487793 -4.720541477203369 1.7093722820281982 -1.4783105850219727 -12.540446281433105 -8.517295837402344 0.10712319612503052 2.7749016284942627 3.715763568878174 -1.5827033519744873 1.1766507625579834 -3.3764688968658447 0.3730279803276062 -2.617064952850342 3.1336517333984375 -0.7279803156852722 2.0667924880981445 -0.01391967386007309 -0.06554418802261353 -1.2104412317276 6.966350078582764 1.4861940145492554 -0.7094072103500366 8.389665603637695 3.0272815227508545 -1.2994511127471924 1.0370808839797974 0.1044464111328125 -0.7134523391723633 -1.1845179796218872 1.001435399055481 -0.48625490069389343 0.7502002716064453 -10.071194648742676 0.9569467306137085 0.9854434728622437 0.8478885889053345 -5.386323928833008 -0.18978577852249146
sertraline	8.30695629119873 -2.9822797775268555 -7.771408557891846 0.15662610530853271 -1.699046015739441 -0.5887356400489807 -0.9518330693244934 4.6341094970703125 -1.265750765800476 -4.067767143249512 -3.9499616622924805 -6.110231399536133 0.6415892243385315 -4.061716079711914 -1.0480804443359375 -4.122669219970703 0.04779881238937378 1.6763372421264648 2.20869779586792 4.765803813934326 -4.016138076782227 -4.7184739112854 6.785078525543213 0.5813496112823486 -1.4861328601837158 1.2657281160354614 3.7195682525634766 -2.316490888595581 -2.0101871490478516 -0.4761892855167389 -9.803518295288086 0.9380295276641846 -0.02911466360092163 -3.3919620513916016 3.3570363521575928 4.004100322723389 -1.6082956790924072 -0.9971644282341003 -0.3179181218147278 0.2167089581489563 7.51753568649292 -1.5501222610473633 -0.6798380613327026 0.12176316976547241 -5.505052089691162 5.0808329582214355 -1.647373914718628 -2.6076648235321045 3.1132500171661377 -6.736092567443848 -1.7973918914794922 -0.25303706526756287 -0.655751645565033 -0.17176823318004608 -2.5648019313812256 0.9973258376121521 1.0136773586273193 2.882115125656128 6.352532386779785 -2.1743531227111816 -1.2631583213806152 -5.921886920928955 -8.701081275939941 -5.597929954528809 -1.2905871868133545 -12.966894149780273 -3.779252052307129 0.6313698291778564 0.4370148181915283 2.3515164852142334 -1.8871760368347168 -1.7847516536712646 -5.70395565032959 -0.9386417269706726 -3.3459835052490234 9.32040786743164 -0.8571631908416748 2.4812300205230713 -0.06292311102151871 -0.8385404348373413 -1.0956518650054932 3.3906328678131104 1.7823185920715332 0.9012434482574463 5.876995086669922 1.925485372543335 -1.023516058921814 0.4576488733291626 -0.3740139901638031 0.21876895427703857 -0.9299724102020264 0.7186362147331238 -7.666947841644287 0.30822432041168213 -9.211925506591797 0.7910661697387695 -1.4211304187774658 0.525134801864624 -2.2799065113067627 -0.39060017466545105
carbachol	0.3646731972694397 -1.3925879001617432 -3.9124960899353027 -3.8237249851226807 -0.36366307735443115 -0.11172908544540405 -0.43354612588882446 0.28344297409057617 -0.5060567855834961 -3.8928909301757812 -4.537323474884033 -3.0254902839660645 0.857641339302063 -0.3453482985496521 1.0273106098175049 -3.5170392990112305 -0.6181803941726685 -1.3202366828918457 4.873815059661865 3.0001676082611084 -3.4138824939727783 -0.2897866368293762 2.4616096019744873 0.6112935543060303 -0.5037275552749634 -0.8437096476554871 2.6419196128845215 0.15958130359649658 -2.179750442504883 -1.773458480834961 -2.7220373153686523 0.14870025217533112 -3.262394905090332 -0.05408012866973877 -1.1907060146331787 1.9473769664764404 -3.4220259189605713 -1.2653610706329346 0.23087003827095032 0.9165095090866089 3.172382354736328 0.024109557271003723 5.219976425170898 -1.367715835571289 -1.5655251741409302 4.182734489440918 0.11128897964954376 -1.0960032939910889 0.36332058906555176 -3.1357250213623047 -1.7448233366012573 1.2742851972579956 -0.4301663041114807 -1.2695952653884888 0.35246899724006653 1.2913742065429688 -0.43589651584625244 7.010810375213623 6.4887495040893555 0.3178942799568176 -0.6725990772247314 -2.2200257778167725 -5.232081413269043 -3.3337907791137695 0.2015836238861084 -10.978131294250488 -0.8780831098556519 0.3526473641395569 1.4827831983566284 0.20001274347305298 -1.9484308958053589 -1.9619649648666382 -2.4102015495300293 -1.203561544418335 -3.57940673828125 3.0401177406311035 0.9532349705696106 0.7743634581565857 -0.8571001291275024 -1.816709280014038 0.9153605103492737 4.495394229888916 0.8851577043533325 1.1625465154647827 8.136261940002441 2.7200164794921875 -0.9847822785377502 -1.8621814250946045 -0.2549912929534912 0.37489765882492065 0.3937012553215027 -0.09111229330301285 -4.028458595275879 0.07154037058353424 -5.725101947784424 0.1817883849143982 -0.189885675907135 1.5878751277923584 -2.2009546756744385 -0.18424052000045776
suprofen	5.752284049987793 -2.1904964447021484 -5.463111877441406 1.7144627571105957 -0.2978459596633911 -0.18793991208076477 -0.7450516223907471 3.232393264770508 -0.6499757766723633 -3.350128412246704 -2.947082757949829 -5.508283615112305 0.5657919049263 0.027038097381591797 -0.9204727411270142 -4.422590255737305 -0.28615206480026245 1.0496116876602173 1.8602796792984009 4.890153408050537 -2.0120906829833984 -0.6249232292175293 5.100887298583984 0.9687778949737549 0.6942015886306763 0.5216267704963684 3.222024440765381 -2.1409525871276855 -2.776165723800659 0.029458511620759964 -5.005527973175049 0.2741217613220215 1.2445327043533325 -5.571872711181641 2.3107690811157227 3.527315378189087 -2.2302792072296143 -1.2907888889312744 0.4659649133682251 -0.8453730940818787 5.72443962097168 0.06836339086294174 0.18396800756454468 0.9627034664154053 -3.384143829345703 3.81278920173645 -0.4210636019706726 0.8486124277114868 1.4599542617797852 -4.411034107208252 -0.4016185700893402 2.938830852508545 1.3170078992843628 0.8380787968635559 -3.1650466918945312 0.36140328645706177 -0.9427644610404968 8.98786449432373 3.691201686859131 -7.872300148010254 -5.344679355621338 -2.6712276935577393 -4.902278423309326 -2.1697869300842285 -0.2939000725746155 -12.156633377075195 -9.395974159240723 1.0375036001205444 -0.6230456829071045 4.939201831817627 -2.2297253608703613 -1.734074592590332 -2.0514090061187744 -1.3264249563217163 -4.484714508056641 2.8738200664520264 -0.8584635853767395 1.5624052286148071 -0.9525436162948608 0.525184154510498 -0.8579199910163879 6.559187889099121 2.5316901206970215 0.9262784123420715 7.745998382568359 0.6221868991851807 -1.320974349975586 1.3194137811660767 -0.6700502634048462 1.2996108531951904 0.44665685296058655 -0.6726312041282654 -3.689889669418335 -1.3940472602844238 -10.740541458129883 -0.17728643119335175 -1.237739086151123 -0.7748093605041504 -4.038588047027588 2.94235897064209
teniposide	5.4358930587768555 -2.2026219367980957 -2.985032558441162 0.57818603515625 -0.49556484818458557 -0.11559147387742996 -0.7517359852790833 2.815159320831299 -0.5764307379722595 -3.939823627471924 -4.133906364440918 -4.230175495147705 0.5574445724487305 -0.010197453200817108 -0.9176047444343567 -3.503023624420166 -0.308590829372406 1.0812753438949585 1.9267487525939941 5.34686279296875 -1.9566552639007568 -1.464300513267517 4.916399955749512 0.26685306429862976 0.7233899831771851 0.5327210426330566 2.5969653129577637 -2.2657577991485596 -2.965261936187744 0.029907435178756714 -4.0450758934021 0.14294153451919556 1.0937230587005615 -1.8033521175384521 2.2860074043273926 3.933521032333374 -2.067841053009033 -1.7097618579864502 0.40102648735046387 -0.8915935754776001 3.1599855422973633 0.13668939471244812 0.8086417317390442 0.9453211426734924 -3.74800968170166 3.6795451641082764 -1.3280855417251587 0.824333131313324 1.4054739475250244 -3.814405918121338 -0.7335924506187439 2.439981698989868 -1.0425926446914673 2.708282709121704 -4.20950174331665 1.3592591285705566 -1.0818942785263062 4.31447696685791 7.865013122558594 -2.6264796257019043 -5.204931259155273 -17.3421630859375 -9.230941772460938 -3.371332883834839 0.009929060935974121 -13.187345504760742 -2.660640001296997 -0.08935707807540894 2.043151378631592 2.339609146118164 -2.2868518829345703 -0.6348081827163696 -11.808871269226074 0.9768425226211548 -3.4661693572998047 13.38741683959961 1.045101284980774 -0.11557067185640335 1.309212565422058 -0.7204130291938782 0.671952486038208 4.973753929138184 -1.5058180093765259 1.2513792514801025 11.215839385986328 3.3269600868225098 0.4170427918434143 -0.263053834438324 -1.3376469612121582 -0.03853726387023926 1.155548334121704 1.0183652639389038 -6.173059463500977 0.2399597465991974 -12.218669891357422 0.14946836233139038 -1.7281160354614258 0.2310674786567688 -3.0989773273468018 -1.0686413049697876
terbinafine	5.485349178314209 -3.350131034851074 -7.145884037017822 1.3811148405075073 -1.266312837600708 -0.6545656323432922 -0.9639666676521301 5.022992134094238 -1.3258200883865356 -3.607762336730957 -2.6994199752807617 -5.791284561157227 0.7086970210075378 -3.831868886947632 -0.9306403994560242 -3.5578765869140625 0.10048913955688477 1.8415840864181519 1.7524969577789307 5.605429649353027 -4.287817478179932 -3.386997699737549 6.348128318786621 0.5754618048667908 -1.1257299184799194 1.254629135131836 3.5374324321746826 -2.301414728164673 -2.516303777694702 -0.3364705741405487 -6.217274188995361 0.8208073377609253 0.0015132427215576172 -6.351593494415283 3.1105895042419434 4.527465343475342 -1.7215919494628906 -1.0160198211669922 -0.23483163118362427 0.2396758794784546 6.195218563079834 -1.5771307945251465 -0.8420257568359375 0.1703612059354782 -5.774980068206787 4.495763778686523 -1.010188341140747 -1.3190956115722656 3.2685768604278564 -3.36281156539917 -0.5622707605361938 -0.6952111721038818 0.5921483039855957 -0.28539928793907166 -1.261406421661377 0.008690893650054932 0.9917140007019043 6.743776321411133 3.177729368209839 -2.8433566093444824 -1.0775830745697021 -2.0312118530273438 -3.971559524536133 -4.046006202697754 -0.029537402093410492 -11.494379043579102 -7.432706832885742 0.6388357877731323 -0.29527249932289124 4.271780967712402 -1.7221946716308594 -1.3898893594741821 -0.7337406277656555 -0.767959475517273 -3.3186848163604736 3.1197545528411865 -0.9297080039978027 2.580827236175537 -0.7227688431739807 0.3285844027996063 -1.3790682554244995 5.513212203979492 2.1979622840881348 0.7427954077720642 5.409088611602783 1.5744566917419434 -2.2008190155029297 0.21012507379055023 -0.06545424461364746 2.314652442932129 -1.1776211261749268 1.0399197340011597 -6.789113998413086 0.4507341682910919 -10.577743530273438 1.1800475120544434 -1.1380009651184082 0.27606284618377686 -3.853475570678711 -0.4397754967212677
